Agency_Name,State_Name,District_Name,Tahsil_Name,Station_Name,Latitude,Longitude,Station_Type,Station_Status
CGWB,TELANGANA,NIZAMABAD,NAVIPET,NAVIPET- PZ,18.776672,78.013926,GROUND,INSTALLED
CGWB,TELANGANA,NIZAMABAD,NIZAMABAD,NIZAMABAD,18.682468,78.093053,GROUND,INSTALLED
CGWB,TELANGANA,ADILABAD,ADILABAD,MANDAGADDA,19.798511,78.56114,GROUND,INSTALLED
CGWB,TELANGANA,NIZAMABAD,NIZAMABAD,SHAHPUR 2010PZ,18.894167,78.168539,GROUND,INSTALLED
CGWB,TELANGANA,MEDAK,MEDAK,SHANKARAMPET,17.984503,78.412047,GROUND,INSTALLED
CGWB,TELANGANA,MEDAK,MEDAK,MANOHARABAD,17.765761,78.463667,GROUND,INSTALLED
CGWB,TELANGANA,PEDDAPALLE,PEDDAPALLE,MALLAPUR  PZ,18.665,79.1622,GROUND,INSTALLED
CGWB,TELANGANA,MEDAK,MEDAK,TUPRAN,17.803479,78.470868,GROUND,INSTALLED
CGWB,TELANGANA,NIZAMABAD,NIZAMABAD,KOLIPYKA,18.718824,78.337414,GROUND,INSTALLED
CGWB,TELANGANA,MANCHERIAL,MANCHERIAL,LAXMIPETH,18.8924,79.2048,GROUND,INSTALLED
CGWB,TELANGANA,BHADRADRI KOTHAGUDEM,NA,KOMMUGUDEM,17.59055,80.26688,GROUND,INSTALLED
CGWB,TELANGANA,MEDAK,MEDAK,NARSAPUR,17.7377,78.28766,GROUND,INSTALLED
CGWB,TELANGANA,MAHABUBNAGAR,MAHABUBNAGAR,NARSULABAD,16.728009,78.200046,GROUND,INSTALLED
CGWB,TELANGANA,NAGARKURNOOL,NAGARKURNOOL,JANUMPALLE,16.289929,78.274422,GROUND,INSTALLED
CGWB,TELANGANA,MAHABUBNAGAR,MAHABUBNAGAR,AJILAPURAM,16.690289,77.800243,GROUND,INSTALLED
CGWB,TELANGANA,MAHABUBNAGAR,MAHABUBNAGAR,JANNAMPET,16.6339,77.9894,GROUND,INSTALLED
CGWB,TELANGANA,RANGA REDDY,MAHESHWARAM,AKANPALLI,17.086741,78.392186,GROUND,INSTALLED
CGWB,TELANGANA,RANGA REDDY,MAHESHWARAM,AMEERPELLI,17.1517,78.3436,GROUND,INSTALLED
CGWB,TELANGANA,MEDCHAL-MALKAJGIRI,UPPAL,BANDLAGUDA-PZ,17.367162,78.587424,GROUND,INSTALLED
CGWB,TELANGANA,MAHABUBNAGAR,MAHABUBNAGAR,PONAKAL-AQ-1,16.5664,77.9408,GROUND,INSTALLED
CGWB,TELANGANA,VIKARABAD,VIKARABAD,CHEVELLA-PZ,17.307303,78.139175,GROUND,INSTALLED
CGWB,TELANGANA,MAHABUBABAD,MAHABUBABAD,INGURTHY-PZ,17.673197,79.804964,GROUND,INSTALLED
CGWB,TELANGANA,MAHABUBABAD,MAHABUBABAD,EDJERLA,17.43109,79.965235,GROUND,INSTALLED
CGWB,TELANGANA,KARIMNAGAR,KARIMNAGAR,CHANDURTHY,17.325,78.6083,GROUND,INSTALLED
CGWB,TELANGANA,RANGA REDDY,IBRAHIMPATNAM,IBRAHIMPATNAM2,17.196335,78.647978,GROUND,INSTALLED
CGWB,TELANGANA,YADADRI,YADADRI,WANKAMAMIDI AQ-2,17.356231,78.882575,GROUND,INSTALLED
CGWB,TELANGANA,RANGA REDDY,KESHAMPETA,KESAMPET-PZ,16.955208,78.345134,GROUND,INSTALLED
CGWB,TELANGANA,RANGA REDDY,NA,KOTHUR-PZ,17.1358,78.2742,GROUND,INSTALLED
CGWB,TELANGANA,KARIMNAGAR,KARIMNAGAR,PENCHIKALPET,18.151944,79.408889,GROUND,INSTALLED
CGWB,TELANGANA,RANGA REDDY,NA,MAHESWARAM1,16.975376,78.215959,GROUND,INSTALLED
CGWB,TELANGANA,MAHABUBNAGAR,MAHABUBNAGAR,MANSANPALLYPZ,16.77237,78.221691,GROUND,INSTALLED
CGWB,TELANGANA,RANGA REDDY,SERILINGAMPALLY,MIYAPUR-PZ,17.48423,78.3694,GROUND,INSTALLED
CGWB,TELANGANA,KARIMNAGAR,KARIMNAGAR,CHEPLUR,18.23998,79.44951,GROUND,INSTALLED
CGWB,TELANGANA,KARIMNAGAR,KARIMNAGAR,SIRIKONDA,18.760277,78.69833,GROUND,INSTALLED
CGWB,TELANGANA,RANGAREDDY,SHAHBAD,NAGARGUDA-PZ,17.235885,78.133598,GROUND,INSTALLED
CGWB,TELANGANA,JANGAON,JANGAON,YELLAMALLA AQ-1,16.9067,77.8506,GROUND,INSTALLED
CGWB,TELANGANA,RANGA REDDY,MAHESHWARAM,PENDYAL 2012PZ,17.1361,78.3567,GROUND,INSTALLED
CGWB,TELANGANA,RANGA REDDY,MAHESHWARAM,PULIMAKTHAL      (HABIBULLAGUDA),17.169056,78.35979,GROUND,INSTALLED
CGWB,TELANGANA,RANGA REDDY,RAJENDRANAGAR,RAJENDRANAGAR,117.333429,78.409251,GROUND,INSTALLED
CGWB,TELANGANA,KHAMMAM,KHAMMAM,KONDRUPADU-AQ-2,17.154842,80.689022,GROUND,INSTALLED
CGWB,TELANGANA,RANGA REDDY,SAROORNAGAR,SAROORNAGAR-PZ2,17.358216,78.535956,GROUND,INSTALLED
CGWB,TELANGANA,RANGA REDDY,SERILINGAMPALLY,SERILINGAMPALLY,17.468948,78.33004,GROUND,INSTALLED
CGWB,TELANGANA,KHAMMAM,KHAMMAM,NARAPANENIPALLI,17.1336,80.392798,GROUND,INSTALLED
CGWB,TELANGANA,RANGA REDDY,SHAMSHABAD,SHAMSHABAD-OW,17.256137,78.395785,GROUND,INSTALLED
CGWB,TELANGANA,RANGA REDDY,TALKONDAPALLY,TALAKONDAPALLI-PZI,16.8906,78.4133,GROUND,INSTALLED
CGWB,TELANGANA,VIKARABAD,TANDUR,TANDUR,17.261765,77.590856,GROUND,INSTALLED
CGWB,TELANGANA,RANGA REDDY,SAROORNAGAR,VANASTHALIPURAM-PZ,17.335745,78.584103,GROUND,INSTALLED
CGWB,TELANGANA,KHAMMAM,KHAMMAM,KONDRUPADU-AQ-1,17.15487,80.689011,GROUND,INSTALLED
CGWB,TELANGANA,YADADRI,YADADRI,YELJAL-PZ,17.292866,78.952845,GROUND,INSTALLED
CGWB,TELANGANA,SANGAREDDY,SANGAREDDY,MEDIKONDA,17.9211,77.8933,GROUND,INSTALLED
CGWB,TELANGANA,JOGULAMBA,JOGULAMBA,CHINNIPADU,15.945387,77.9555,GROUND,INSTALLED
CGWB,TELANGANA,KUMURAMBHEEM ASIFABAD,NA,C BABU COLONY,19.329197,79.49179,GROUND,INSTALLED
CGWB,TAMIL NADU,SALEM,SALEM,KONGANAPURAM,11.5667,77.9,GROUND,INSTALLED
CGWB,TAMIL NADU,SALEM,SALEM,KULATHUR,11.8472,77.7472,GROUND,INSTALLED
CGWB,TAMIL NADU,SALEM,SALEM,KULLAMPATTI,11.5833,77.7917,GROUND,INSTALLED
CGWB,TAMIL NADU,SALEM,SALEM,NANGAVALLI,11.7583,77.8958,GROUND,INSTALLED
CGWB,TAMIL NADU,SALEM,SALEM,P.N.PALAYAM1,11.6472,78.5125,GROUND,INSTALLED
CGWB,TAMIL NADU,SALEM,SALEM,UTAMACHOLAPURAM DEEP PZ,11.6139,78.1064,GROUND,INSTALLED
CGWB,TAMIL NADU,VILLUPURAM,VILLUPURAM,ALANKUPPAM,12.202804,79.808104,GROUND,INSTALLED
CGWB,TAMIL NADU,Sivaganga,Sivaganga,Devakottai,9.9517,78.8144,GROUND,INSTALLED
CGWB,TAMIL NADU,TIRUCHIRAPALLI,TIRUCHIRAPALLI,MANACHANALLUR,10.906398,78.698335,GROUND,INSTALLED
CGWB,TAMIL NADU,Sivaganga,Sivaganga,Manamadurai1,9.7083,78.475,GROUND,INSTALLED
CGWB,TAMIL NADU,Sivaganga,Sivaganga,Muthupettai,9.8569,78.4833,GROUND,INSTALLED
CGWB,TAMIL NADU,CHENGALPATTU,NA,THIRUVADISOOLAM,12.692517,80.032171,GROUND,INSTALLED
CGWB,TAMIL NADU,VILLUPURAM,VILLUPURAM,ULAGAPURAM,12.68287,79.394572,GROUND,INSTALLED
CGWB,TAMIL NADU,Theni,Theni,A.Vadipatti pz,10.0958,77.6881,GROUND,INSTALLED
CGWB,TAMIL NADU,Theni,Theni,Andipatti1,9.9917,77.6167,GROUND,INSTALLED
CGWB,TAMIL NADU,Theni,Theni,Chinnamanur pz,9.8472,77.3825,GROUND,INSTALLED
CGWB,TAMIL NADU,Theni,Theni,Cumbum pz,9.7283,77.2783,GROUND,INSTALLED
CGWB,TAMIL NADU,Theni,Theni,Dumbacheri pz,9.9586,77.3911,GROUND,INSTALLED
CGWB,TAMIL NADU,Theni,Theni,Erasakkanaayakanur,9.925,77.5417,GROUND,INSTALLED
CGWB,TAMIL NADU,Theni,Theni,Ganguvarpatti pz,10.1669,77.6944,GROUND,INSTALLED
CGWB,TAMIL NADU,Theni,Theni,Kadamalaikundu pz,9.8072,77.5031,GROUND,INSTALLED
CGWB,TAMIL NADU,Theni,Theni,Kodangipatti pz,9.9917,77.4306,GROUND,INSTALLED
CGWB,TAMIL NADU,Theni,Theni,Koduvilarpatti pz,9.9719,77.4919,GROUND,INSTALLED
CGWB,TAMIL NADU,Theni,Theni,Kombai pz,9.8442,77.2981,GROUND,INSTALLED
CGWB,TAMIL NADU,CHENGALPATTU,NA,TIRUKALUKUNDRAM,12.616601,80.057824,GROUND,INSTALLED
CGWB,TAMIL NADU,Theni,Theni,M.Subbalapuram pz,9.9717,77.5564,GROUND,INSTALLED
CGWB,TAMIL NADU,Theni,Theni,Manthisunai OW,9.795,77.5581,GROUND,INSTALLED
CGWB,TAMIL NADU,Theni,Theni,Periyakulam OW,10.1228,77.5367,GROUND,INSTALLED
CGWB,TAMIL NADU,Theni,Theni,Ramakrishnapuram pz,9.9392,77.3017,GROUND,INSTALLED
CGWB,TAMIL NADU,Theni,Theni,Sankarapuram pz,9.9069,77.3297,GROUND,INSTALLED
CGWB,TAMIL NADU,Theni,Theni,Seelampatti PZ,9.8742,77.3928,GROUND,INSTALLED
CGWB,TAMIL NADU,Theni,Theni,Surelipatti pz,9.7092,77.3006,GROUND,INSTALLED
CGWB,TAMIL NADU,Theni,Theni,T.Subbalapuram pz,10.0064,77.6547,GROUND,INSTALLED
CGWB,TAMIL NADU,Theni,Theni,ThamminaickPatti pz,9.9164,77.2997,GROUND,INSTALLED
CGWB,TAMIL NADU,Theni,Theni,Theni1,10.0042,77.2847,GROUND,INSTALLED
CGWB,TAMIL NADU,Theni,Theni,Thevaram,9.8847,77.2847,GROUND,INSTALLED
CGWB,TAMIL NADU,Theni,Theni,U Ammapatti pz,9.8394,77.3447,GROUND,INSTALLED
CGWB,TAMIL NADU,Theni,Theni,Varusandu pz,9.7358,77.5203,GROUND,INSTALLED
CGWB,TAMIL NADU,THENI,THENI,VEERAPANDI PZ,9.9606,77.4467,GROUND,INSTALLED
CGWB,TAMIL NADU,Thiruvallur,Thiruvallur,Agoor,13.1897,79.5831,GROUND,INSTALLED
CGWB,TAMIL NADU,CHENGALPATTU,NA,NENMELI,12.663182,80.022762,GROUND,INSTALLED
CGWB,TAMIL NADU,Thiruvallur,Thiruvallur,Balapuram (Veeramangalam),13.1531,79.3825,GROUND,INSTALLED
CGWB,TAMIL NADU,Thiruvallur,Thiruvallur,CHINNAMBEDU,13.3161,80.1458,GROUND,INSTALLED
CGWB,TAMIL NADU,Thiruvallur,Thiruvallur,Enambakkam,13.2864,80.0,GROUND,INSTALLED
CGWB,TAMIL NADU,Thiruvallur,Thiruvallur,GOONIPALAYAM,13.2789,79.8508,GROUND,INSTALLED
CGWB,TAMIL NADU,Thiruvallur,Thiruvallur,Kottaiyur,13.0008,79.8661,GROUND,INSTALLED
CGWB,TAMIL NADU,Thiruvallur,Thiruvallur,Madam,13.1728,79.6128,GROUND,INSTALLED
CGWB,TAMIL NADU,Thiruvallur,Thiruvallur,Panapakkam,13.2961,80.0644,GROUND,INSTALLED
CGWB,TAMIL NADU,VILLUPURAM,VILLUPURAM,ANDAPATTU,12.257819,79.759814,GROUND,INSTALLED
CGWB,TAMIL NADU,Thiruvallur,Thiruvallur,Poonimangadu,13.175,79.6083,GROUND,INSTALLED
CGWB,TAMIL NADU,Thiruvallur,Thiruvallur,Thiruninravur,13.1192,80.1608,GROUND,INSTALLED
CGWB,TAMIL NADU,CHENGALPATTU,NA,TLLALUR,12.731982,80.155989,GROUND,INSTALLED
CGWB,TAMIL NADU,Thiruvallur,Thiruvallur,Velliagram,13.3275,79.4228,GROUND,INSTALLED
CGWB,TAMIL NADU,THIRUVANNAMALAI,THIRUVANNAMALAI,AKKUR,12.6844,79.6292,GROUND,INSTALLED
CGWB,TAMIL NADU,THIRUVANNAMALAI,THIRUVANNAMALAI,ANDAMPALLAM (ISUKALIKATTERI) OW,12.0989,79.1694,GROUND,INSTALLED
CGWB,TAMIL NADU,CHENGALPATTU,NA,CHENGALPATTU,12.660838,79.967555,GROUND,INSTALLED
CGWB,TAMIL NADU,THIRUVANNAMALAI,THIRUVANNAMALAI,KATTAMPUNDI OW,12.1267,79.0853,GROUND,INSTALLED
CGWB,TAMIL NADU,CHENGALPATTU,NA,KANDIGAL,12.855083,80.141679,GROUND,INSTALLED
CGWB,TAMIL NADU,THIRUVANNAMALAI,THIRUVANNAMALAI,MELRAVANDAVADI,12.2083,78.7083,GROUND,INSTALLED
CGWB,TAMIL NADU,THIRUVANNAMALAI,THIRUVANNAMALAI,MULLANDRAM,12.7667,79.2667,GROUND,INSTALLED
CGWB,TAMIL NADU,THIRUVANNAMALAI,THIRUVANNAMALAI,NEDUMPIRAI OW,12.7078,79.5611,GROUND,INSTALLED
CGWB,TAMIL NADU,CHENGALPATTU,NA,KUMIZHI,12.802394,80.119052,GROUND,INSTALLED
CGWB,TAMIL NADU,TIRUVANNAMALAI,TIRUVANNAMALAI,PUDUPALAYAM,12.3611,78.8792,GROUND,INSTALLED
CGWB,TAMIL NADU,THIRUVANNAMALAI,THIRUVANNAMALAI,PURISAI,12.5808,79.58,GROUND,INSTALLED
CGWB,TAMIL NADU,CHENGALPATTU,NA,MELKALVORY,12.777443,80.106689,GROUND,INSTALLED
CGWB,TAMIL NADU,TIRUVANNAMALAI,TIRUVANNAMALAI,VANDAVASI1,12.5022,79.6056,GROUND,INSTALLED
CGWB,TAMIL NADU,TIRUVARUR,TIRUVARUR,KILKUDI,10.8772,79.5936,GROUND,INSTALLED
CGWB,TAMIL NADU,VILUPPURAM,VILLUPURAM,ACHIPAKKAM,12.260798,79.793249,GROUND,INSTALLED
CGWB,TAMIL NADU,CHENGALPATTU,NA,TENNERI,12.850418,79.855657,GROUND,INSTALLED
CGWB,TAMIL NADU,THIRUVALLUR,NA,VALENCHEERY,13.200359,79.625968,GROUND,INSTALLED
CGWB,TAMIL NADU,VILLUPURAM,NA,AVANIPUR,12.275641,79.81519,GROUND,INSTALLED
CGWB,TAMIL NADU,CHENGALPATTU,NA,ASTHINAPURAM,12.786863,80.097881,GROUND,INSTALLED
CGWB,TAMIL NADU,CHENGALPATTU,NA,SENGADU,12.747961,80.184015,GROUND,INSTALLED
CGWB,TAMIL NADU,TIRUCHIRAPALLI,TIRUCHIRAPALLI,PAITHAMBARAI OW,11.0708,78.4719,GROUND,INSTALLED
CGWB,TAMIL NADU,TIRUCHIRAPALLI,TIRUCHIRAPALLI,PULLAMBADI,11.0458,78.9583,GROUND,INSTALLED
CGWB,TAMIL NADU,TIRUCHIRAPALLI,TIRUCHIRAPALLI,SIRUGANATHAM OW,11.1856,78.5722,GROUND,INSTALLED
CGWB,TAMIL NADU,TIRUCHIRAPALLI,TIRUCHIRAPALLI,TALUGAI (MAMMALAI R.F.) A/C OW,11.7386,78.9608,GROUND,INSTALLED
CGWB,TAMIL NADU,TIRUCHIRAPALLI,TIRUCHIRAPALLI,THIRUCHIRAPALLI,10.8542,78.7083,GROUND,INSTALLED
CGWB,TAMIL NADU,VILLUPURAM,VILLUPURAM,MAILAM,12.129412,79.619678,GROUND,INSTALLED
CGWB,TAMIL NADU,TIRUCHIRAPALLI,TIRUCHIRAPALLI,THURAIYUR,11.15,78.6,GROUND,INSTALLED
CGWB,TAMIL NADU,TIRUCHIRAPALLI,TIRUCHIRAPALLI,TOTTIYAM,10.9917,78.3353,GROUND,INSTALLED
CGWB,TAMIL NADU,TIRUCHIRAPALLI,TIRUCHIRAPALLI,VALAIYEDUPPU (VADAKKUVELI),11.0975,78.4792,GROUND,INSTALLED
CGWB,TAMIL NADU,THIRUVARUR,THIRUVARUR,VALAVANTHANKOTTAI OW,10.7597,78.8336,GROUND,INSTALLED
CGWB,TAMIL NADU,VILUPPURAM,VILUPPURAM,VALLAM,12.251851,79.517651,GROUND,INSTALLED
CGWB,TAMIL NADU,Tirunelveli,Tirunelveli,Ambasamudram,8.7194,77.4361,GROUND,INSTALLED
CGWB,TAMIL NADU,Tirunelveli,Tirunelveli,Charanmadevi,8.8278,77.575,GROUND,INSTALLED
CGWB,TAMIL NADU,Tirunelveli,Tirunelveli,Chettikulam,8.1667,77.6167,GROUND,INSTALLED
CGWB,TAMIL NADU,Tirunelveli,Tirunelveli,Iyan Singampatty (Vairavikulam) OW,8.6708,77.4456,GROUND,INSTALLED
CGWB,TAMIL NADU,Tirunelveli,Tirunelveli,Kadayam,8.8333,77.4083,GROUND,INSTALLED
CGWB,TAMIL NADU,Tirunelveli,Tirunelveli,Kadayanallur,9.0667,77.3458,GROUND,INSTALLED
CGWB,TAMIL NADU,Tirunelveli,Tirunelveli,Kalakadu,8.4806,77.5986,GROUND,INSTALLED
CGWB,TAMIL NADU,THIRUCHIRAPALLI,NA,MARUNGAPURI,10.43587,78.410718,GROUND,INSTALLED
CGWB,TAMIL NADU,Tirunelveli,Tirunelveli,Marudakulam,8.5833,77.7153,GROUND,INSTALLED
CGWB,TAMIL NADU,CUDDALORE,CUDDALORE,KEEZHAKADAMBUR,11.243532,79.5381,GROUND,INSTALLED
CGWB,TAMIL NADU,Tirunelveli,Tirunelveli,Muthumottamozhi OW,8.3086,77.8603,GROUND,INSTALLED
CGWB,TAMIL NADU,VILLUPURAM,VILLUPURAM,CHENDUR,12.1221629,79.5831136,GROUND,INSTALLED
CGWB,TAMIL NADU,VILLUPURAM,VILLUPURAM,KUTTERIPATTU,12.151297,79.605093,GROUND,INSTALLED
CGWB,TAMIL NADU,ERODE,ERODE,TALAVADI,11.771335,77.010945,GROUND,INSTALLED
CGWB,TAMIL NADU,Tirunelveli,Tirunelveli,Sankarankoil1,9.2083,77.5583,GROUND,INSTALLED
CGWB,TAMIL NADU,Tirunelveli,Tirunelveli,Sivalarkulam OW,8.8692,77.5292,GROUND,INSTALLED
CGWB,TAMIL NADU,Tirunelveli,Tirunelveli,Tenkasi OW,8.9631,77.3114,GROUND,INSTALLED
CGWB,TAMIL NADU,Tirunelveli,Tirunelveli,Tirunelveli1,8.7056,77.7222,GROUND,INSTALLED
CGWB,TAMIL NADU,Tirunelveli,Tirunelveli,Tiruvembalapuram,8.2542,77.7583,GROUND,INSTALLED
CGWB,TAMIL NADU,Tirunelveli,Tirunelveli,Udayattur A/B OW,8.2325,77.7206,GROUND,INSTALLED
CGWB,TAMIL NADU,Tirunelveli,Tirunelveli,Valliyur,8.3861,77.6167,GROUND,INSTALLED
CGWB,TAMIL NADU,Tirunelveli,Tirunelveli,Vasudevanallur1,9.2417,77.4083,GROUND,INSTALLED
CGWB,TAMIL NADU,Tirunelveli,Tirunelveli,Virasikhamani OW,9.0919,77.4447,GROUND,INSTALLED
CGWB,TAMIL NADU,NAMAKKAL,NAMAKKAL,A.METTUPATTI,11.109957,78.23239,GROUND,INSTALLED
CGWB,TAMIL NADU,TIRUPPUR,TIRUPPUR,KARAVALLURPZ,11.2894,77.1692,GROUND,INSTALLED
CGWB,TAMIL NADU,TIRUPPUR,TIRUPPUR,KETTANUR,10.9153,77.2611,GROUND,INSTALLED
CGWB,TAMIL NADU,TIRUPPUR,TIRUPPUR,KUMARALINGAM1,10.4833,77.3667,GROUND,INSTALLED
CGWB,TAMIL NADU,TIRUPPUR,TIRUPPUR,NACHIPALAYAM1,11.0806,77.4528,GROUND,INSTALLED
CGWB,TAMIL NADU,TIRUPPUR,TIRUPPUR,PALAVANCHIPALAYAM PZ,11.0689,77.3519,GROUND,INSTALLED
CGWB,TAMIL NADU,TIRUPPUR,TIRUPPUR,RENGAGOUNDANPALAYAM PZ,11.0697,77.3844,GROUND,INSTALLED
CGWB,TAMIL NADU,TIRUPPUR,TIRUPPUR,VIJAYAPURAM PZ,11.0897,77.4008,GROUND,INSTALLED
CGWB,TAMIL NADU,NAMAKKAL,NAMAKKAL,ARTHANARIPALAYAM,11.190105,78.000404,GROUND,INSTALLED
CGWB,TAMIL NADU,Tuticorin,Tuticorin,Ettayapuram,9.2178,77.9833,GROUND,INSTALLED
CGWB,TAMIL NADU,Villupuram,Villupuram,Kadambur,11.9,79.05,GROUND,INSTALLED
CGWB,TAMIL NADU,Tuticorin,Tuticorin,Kalugumalai,9.1486,77.7167,GROUND,INSTALLED
CGWB,TAMIL NADU,Tuticorin,Tuticorin,Maniyachi,8.8667,77.9,GROUND,INSTALLED
CGWB,TAMIL NADU,Tuticorin,Tuticorin,Nallattinputhur,9.1583,77.8417,GROUND,INSTALLED
CGWB,TAMIL NADU,NAMAKKAL,NAMAKKAL,KEEZHPARALI,11.116559,78.186333,GROUND,INSTALLED
CGWB,TAMIL NADU,Tuticorin,Tuticorin,Petmanagar,8.65,77.95,GROUND,INSTALLED
CGWB,TAMIL NADU,Tuticorin,Tuticorin,Pudur,9.3136,78.1361,GROUND,INSTALLED
CGWB,TAMIL NADU,Tuticorin,Tuticorin,Satankulam,8.4333,77.9028,GROUND,INSTALLED
CGWB,TAMIL NADU,Tuticorin,Tuticorin,Thailapuram,8.6083,77.85,GROUND,INSTALLED
CGWB,TAMIL NADU,Tuticorin,Tuticorin,Villiseri,9.0583,77.85,GROUND,INSTALLED
CGWB,TAMIL NADU,VELLORE,VELLORE,MANJURPATTU GHS,1.83982,79.144903,GROUND,INSTALLED
CGWB,TAMIL NADU,VELLORE,VELLORE,AVARAKARAI,12.9625,79.2875,GROUND,INSTALLED
CGWB,TAMIL NADU,VELLORE,VELLORE,CHINNAPALLIKUPPAM PZ,12.7633,78.8386,GROUND,INSTALLED
CGWB,TAMIL NADU,VELLORE,VELLORE,JAFFRAPET OW,12.9597,79.1125,GROUND,INSTALLED
CGWB,TAMIL NADU,VELLORE,VELLORE,KANDILI,12.4778,78.4556,GROUND,INSTALLED
CGWB,TAMIL NADU,VELLORE,VELLORE,KARIYAKUDAL,12.9897,79.6178,GROUND,INSTALLED
CGWB,TAMIL NADU,VELLORE,VELLORE,KARKUR EW,12.8747,78.7597,GROUND,INSTALLED
CGWB,TAMIL NADU,VELLORE,VELLORE,KV KUPPAM,12.9611,78.98,GROUND,INSTALLED
CGWB,TAMIL NADU,VELLORE,VELLORE,PALLIGONDA,12.9,78.9458,GROUND,INSTALLED
CGWB,TAMIL NADU,VELLORE,VELLORE,PERNAMBATTU,12.9375,78.725,GROUND,INSTALLED
CGWB,TAMIL NADU,VELLORE,VELLORE,PONNAI,13.1111,79.4264,GROUND,INSTALLED
CGWB,TAMIL NADU,VELLORE,VELLORE,RANIPET2,12.9333,79.35,GROUND,INSTALLED
CGWB,TAMIL NADU,VELLORE,VELLORE,VIRUPACHIPURAM(BAGAYAM),12.8778,79.1333,GROUND,INSTALLED
CGWB,TAMIL NADU,CUDDALORE,CUDDALORE,SATHIPPATTU,11.742132,79.582138,GROUND,INSTALLED
CGWB,TAMIL NADU,Villupuram,Villupuram,Chinnasalem,11.6342,78.8764,GROUND,INSTALLED
CGWB,TAMIL NADU,Villupuram,Villupuram,Gingee1,12.25,79.4167,GROUND,INSTALLED
CGWB,TAMIL NADU,Villupuram,Villupuram,Kallakurichi1,11.7417,78.9667,GROUND,INSTALLED
CGWB,TAMIL NADU,NAMAKKAL,NAMAKKAL,KUTAMPARAI (PALAPATTI),11.092548,78.065797,GROUND,INSTALLED
CGWB,TAMIL NADU,Villupuram,Villupuram,Mogaiyur PZ,11.9778,79.3181,GROUND,INSTALLED
CGWB,TAMIL NADU,Villupuram,Villupuram,Sankarapuram,11.8833,78.9167,GROUND,INSTALLED
CGWB,TAMIL NADU,CUDDALORE,CUDDALORE,VILATHUR (BUDANGUDI) OW,11.32,79.6,GROUND,INSTALLED
CGWB,TAMIL NADU,Villupuram,Villupuram,Tyagadurgam,11.7306,79.0917,GROUND,INSTALLED
CGWB,TAMIL NADU,Villupuram,Villupuram,Ulundurpet1,11.6611,79.2944,GROUND,INSTALLED
CGWB,TAMIL NADU,Villupuram,Villupuram,Vallam,12.2558,79.5072,GROUND,INSTALLED
CGWB,TAMIL NADU,Villupuram,Villupuram,Vikravandi,12.0375,79.5625,GROUND,INSTALLED
CGWB,TAMIL NADU,Virudhunagar,Virudhunagar,Alangulam,9.3639,77.6861,GROUND,Installed
CGWB,TAMIL NADU,Virudhunagar,Virudhunagar,Ammayappapuram (ilandirakondan )   ,9.44,77.5369,GROUND,INSTALLED
CGWB,TAMIL NADU,Virudhunagar,Virudhunagar,Anaiyur,9.4464,77.7667,GROUND,INSTALLED
CGWB,TAMIL NADU,Virudhunagar,Virudhunagar,Choolapuram,9.3833,77.5583,GROUND,INSTALLED
CGWB,TAMIL NADU,Virudhunagar,Virudhunagar,Mudukkankulam,9.6619,78.2058,GROUND,INSTALLED
CGWB,TAMIL NADU,Virudhunagar,Virudhunagar,Mullikulam,9.4986,77.7,GROUND,INSTALLED
CGWB,TAMIL NADU,Virudhunagar,Virudhunagar,Nathampatti OW,9.6042,77.7486,GROUND,INSTALLED
CGWB,TAMIL NADU,Virudhunagar,Virudhunagar,Nenmeni1,9.325,78.0083,GROUND,INSTALLED
CGWB,TAMIL NADU,Virudhunagar,Virudhunagar,Palavanatham,9.5667,78.075,GROUND,INSTALLED
CGWB,TAMIL NADU,Virudhunagar,Virudhunagar,Pattampudur  OW,9.4914,77.9336,GROUND,INSTALLED
CGWB,TAMIL NADU,Virudhunagar,Virudhunagar,Sevalpatti,9.5583,77.9583,GROUND,INSTALLED
CGWB,TAMIL NADU,Virudhunagar,Virudhunagar,Srivilliputhur,9.4992,77.6267,GROUND,INSTALLED
CGWB,TAMIL NADU,Virudhunagar,Virudhunagar,Sundarapandiyan,9.6083,77.6667,GROUND,INSTALLED
CGWB,TAMIL NADU,Virudhunagar,Virudhunagar,Vembakkottai-OW,9.3333,77.7667,GROUND,INSTALLED
CGWB,PUDUCHERRY,Pondicherry,Pondicherry,Manapattu EW,11.7992,79.7747,GROUND,INSTALLED
CGWB,PUDUCHERRY,Pondicherry,Pondicherry,Manapattu OW,11.7992,79.7747,GROUND,INSTALLED
CGWB,TAMIL NADU,TIRUCHIRAPALLI,TIRUCHIRAPALLI,KARVADI EW,10.489151,78.428271,GROUND,INSTALLED
CGWB,TAMIL NADU,NAMAKKAL,NAMAKKAL,NANJAIN OOTHUKULI EW,11.263659,77.772057,GROUND,INSTALLED
CGWB,TAMIL NADU,CUDDALORE,CUDDALORE,BABULAM,11.815737,79.603779,GROUND,INSTALLED
CGWB,TAMIL NADU,CHENGALPATTU,NA,ANJUR,12.732617,80.024761,GROUND,INSTALLED
CGWB,TAMIL NADU,VIRUDHUNAGAR,VIRUDHUNAGAR,SRIVILLIPUTHUR,9.499472,77.626924,GROUND,INSTALLED
CGWB,ANDHRA PRADESH,ANANTAPUR,NA,ANATHAPUR,14.1403,76.9044,GROUND,INSTALLED
